Year,m,d,Time,Time zone,Wind speed (m/s)
2021,1,16,10:00,UTC,3.5
2021,1,16,10:10,UTC,3.8
2021,1,16,10:20,UTC,3.9
2021,1,16,10:30,UTC,3.9
2021,1,16,10:40,UTC,3.8
2021,1,16,10:50,UTC,4.1
2021,1,16,11:00,UTC,4.1
2021,1,16,11:10,UTC,3.7
2021,1,16,11:20,UTC,4.6
2021,1,16,11:30,UTC,4.3
2021,1,16,11:40,UTC,4.1
2021,1,16,11:50,UTC,3.7
2021,1,16,12:00,UTC,3.6
2021,1,16,12:10,UTC,3.7
2021,1,16,12:20,UTC,4.1
2021,1,16,12:30,UTC,3.7
2021,1,16,12:40,UTC,3.7
2021,1,16,12:50,UTC,4.1
2021,1,16,13:00,UTC,3.9
2021,1,16,13:10,UTC,4.4
2021,1,16,13:20,UTC,4.6
2021,1,16,13:30,UTC,4.1
2021,1,16,13:40,UTC,3.5
2021,1,16,13:50,UTC,3.1
2021,1,16,14:00,UTC,3.2
2021,1,16,14:10,UTC,3.2
2021,1,16,14:20,UTC,3.5
2021,1,16,14:30,UTC,3.9
2021,1,16,14:40,UTC,3.3
2021,1,16,14:50,UTC,3.1
2021,1,16,15:00,UTC,2.9
2021,1,16,15:10,UTC,2.9
2021,1,16,15:20,UTC,3.1
2021,1,16,15:30,UTC,2.9
2021,1,16,15:40,UTC,3.1
2021,1,16,15:50,UTC,2.9
2021,1,16,16:00,UTC,3.4
2021,1,16,16:10,UTC,3.1
2021,1,16,16:20,UTC,3
2021,1,16,16:30,UTC,3
2021,1,16,16:40,UTC,3.3
2021,1,16,16:50,UTC,3.4
2021,1,16,17:00,UTC,3.2
2021,1,16,17:10,UTC,3.3
2021,1,16,17:20,UTC,3.4
2021,1,16,17:30,UTC,2.9
2021,1,16,17:40,UTC,2.3
2021,1,16,17:50,UTC,1.7
2021,1,16,18:00,UTC,2.1
2021,1,16,18:10,UTC,1.8
2021,1,16,18:20,UTC,2.4
2021,1,16,18:30,UTC,1.9
2021,1,16,18:40,UTC,2.3
2021,1,16,18:50,UTC,2.2
2021,1,16,19:00,UTC,1.7
2021,1,16,19:10,UTC,2.1
2021,1,16,19:20,UTC,2
2021,1,16,19:30,UTC,1.8
2021,1,16,19:40,UTC,1.8
2021,1,16,19:50,UTC,1.8
2021,1,16,20:00,UTC,2.1
2021,1,16,20:10,UTC,2.3
2021,1,16,20:20,UTC,2.1
2021,1,16,20:30,UTC,2.4
2021,1,16,20:40,UTC,2.6
2021,1,16,20:50,UTC,2.8
2021,1,16,21:00,UTC,2.9
2021,1,16,21:10,UTC,2.7
2021,1,16,21:20,UTC,2.3
2021,1,16,21:30,UTC,2.3
2021,1,16,21:40,UTC,2.5
2021,1,16,21:50,UTC,2.7
2021,1,16,22:00,UTC,2.6
2021,1,16,22:10,UTC,2.9
2021,1,16,22:20,UTC,2.8
2021,1,16,22:30,UTC,2.7
2021,1,16,22:40,UTC,2.6
2021,1,16,22:50,UTC,2.3
2021,1,16,23:00,UTC,2.6
2021,1,16,23:10,UTC,2.7
2021,1,16,23:20,UTC,2.7
2021,1,16,23:30,UTC,2.2
2021,1,16,23:40,UTC,1.7
2021,1,16,23:50,UTC,2.2
2021,1,17,00:00,UTC,1.9
2021,1,17,00:10,UTC,2.4
2021,1,17,00:20,UTC,2.3
2021,1,17,00:30,UTC,2.5
2021,1,17,00:40,UTC,2.4
2021,1,17,00:50,UTC,2.1
2021,1,17,01:00,UTC,2.8
2021,1,17,01:10,UTC,2.7
2021,1,17,01:20,UTC,2.2
2021,1,17,01:30,UTC,2.2
2021,1,17,01:40,UTC,2.2
2021,1,17,01:50,UTC,2.4
2021,1,17,02:00,UTC,2.5
2021,1,17,02:10,UTC,2.4
2021,1,17,02:20,UTC,2.4
2021,1,17,02:30,UTC,2.9
2021,1,17,02:40,UTC,2.6
2021,1,17,02:50,UTC,2.9
2021,1,17,03:00,UTC,3.3
2021,1,17,03:10,UTC,3.2
2021,1,17,03:20,UTC,3.3
2021,1,17,03:30,UTC,3.6
2021,1,17,03:40,UTC,3.4
2021,1,17,03:50,UTC,3.3
2021,1,17,04:00,UTC,2.6
2021,1,17,04:10,UTC,3.1
2021,1,17,04:20,UTC,3.8
2021,1,17,04:30,UTC,3.4
2021,1,17,04:40,UTC,2.4
2021,1,17,04:50,UTC,1.6
2021,1,17,05:00,UTC,1.7
2021,1,17,05:10,UTC,1.9
2021,1,17,05:20,UTC,1.9
2021,1,17,05:30,UTC,1.8
2021,1,17,05:40,UTC,2.2
2021,1,17,05:50,UTC,2.4
2021,1,17,06:00,UTC,2.7
2021,1,17,06:10,UTC,2.9
2021,1,17,06:20,UTC,2.9
2021,1,17,06:30,UTC,3
2021,1,17,06:40,UTC,3
2021,1,17,06:50,UTC,2.8
2021,1,17,07:00,UTC,2.9
2021,1,17,07:10,UTC,2.7
2021,1,17,07:20,UTC,3
2021,1,17,07:30,UTC,3
2021,1,17,07:40,UTC,2.8
2021,1,17,07:50,UTC,3.2
2021,1,17,08:00,UTC,3.2
2021,1,17,08:10,UTC,3.3
2021,1,17,08:20,UTC,3.6
2021,1,17,08:30,UTC,3.4
2021,1,17,08:40,UTC,3.4
2021,1,17,08:50,UTC,3.4
2021,1,17,09:00,UTC,3.4
2021,1,17,09:10,UTC,3.2
2021,1,17,09:20,UTC,3.3
2021,1,17,09:30,UTC,3.4
2021,1,17,09:40,UTC,3.5
2021,1,17,09:50,UTC,3.6
2021,1,17,10:00,UTC,4.1
2021,1,17,10:10,UTC,3.7
2021,1,17,10:20,UTC,3.8
2021,1,17,10:30,UTC,3.7
2021,1,17,10:40,UTC,3.8
2021,1,17,10:50,UTC,3.9
2021,1,17,11:00,UTC,3.9
2021,1,17,11:10,UTC,3.8
2021,1,17,11:20,UTC,3.7
2021,1,17,11:30,UTC,3.7
2021,1,17,11:40,UTC,3.9
2021,1,17,11:50,UTC,3.8
2021,1,17,12:00,UTC,4.1
2021,1,17,12:10,UTC,3.8
2021,1,17,12:20,UTC,4.1
2021,1,17,12:30,UTC,4.1
2021,1,17,12:40,UTC,3.9
2021,1,17,12:50,UTC,4
2021,1,17,13:00,UTC,3.9
2021,1,17,13:10,UTC,3.9
2021,1,17,13:20,UTC,4.1
2021,1,17,13:30,UTC,3.9
2021,1,17,13:40,UTC,3.5
2021,1,17,13:50,UTC,3.9
2021,1,17,14:00,UTC,4.2
2021,1,17,14:10,UTC,3.9
2021,1,17,14:20,UTC,3.8
2021,1,17,14:30,UTC,3.8
2021,1,17,14:40,UTC,3.9
2021,1,17,14:50,UTC,3.8
2021,1,17,15:00,UTC,3.8
2021,1,17,15:10,UTC,3.9
2021,1,17,15:20,UTC,3.6
2021,1,17,15:30,UTC,3.4
2021,1,17,15:40,UTC,3.6
2021,1,17,15:50,UTC,3.5
2021,1,17,16:00,UTC,3.7
2021,1,17,16:10,UTC,3.3
2021,1,17,16:20,UTC,3.5
2021,1,17,16:30,UTC,3.8
2021,1,17,16:40,UTC,3.9
2021,1,17,16:50,UTC,3.7
2021,1,17,17:00,UTC,3.4
2021,1,17,17:10,UTC,3.6
2021,1,17,17:20,UTC,3
2021,1,17,17:30,UTC,2.7
2021,1,17,17:40,UTC,2.8
2021,1,17,17:50,UTC,2.8
2021,1,17,18:00,UTC,3.3
2021,1,17,18:10,UTC,3.8
2021,1,17,18:20,UTC,3.9
2021,1,17,18:30,UTC,4.2
2021,1,17,18:40,UTC,4.5
2021,1,17,18:50,UTC,4.4
2021,1,17,19:00,UTC,4.4
2021,1,17,19:10,UTC,4.3
2021,1,17,19:20,UTC,4
2021,1,17,19:30,UTC,4.1
2021,1,17,19:40,UTC,4.2
2021,1,17,19:50,UTC,3.8
2021,1,17,20:00,UTC,3.5
2021,1,17,20:10,UTC,4.1
2021,1,17,20:20,UTC,4.2
2021,1,17,20:30,UTC,4
2021,1,17,20:40,UTC,3.5
2021,1,17,20:50,UTC,3.5
2021,1,17,21:00,UTC,3.7
2021,1,17,21:10,UTC,3.5
2021,1,17,21:20,UTC,3.6
2021,1,17,21:30,UTC,3.2
2021,1,17,21:40,UTC,3.4
2021,1,17,21:50,UTC,3.9
2021,1,17,22:00,UTC,4
2021,1,17,22:10,UTC,3.9
2021,1,17,22:20,UTC,3.9
2021,1,17,22:30,UTC,3.9
2021,1,17,22:40,UTC,4.1
2021,1,17,22:50,UTC,3.8
2021,1,17,23:00,UTC,4.1
2021,1,17,23:10,UTC,4.5
2021,1,17,23:20,UTC,4.4
2021,1,17,23:30,UTC,4.4
2021,1,17,23:40,UTC,3.9
2021,1,17,23:50,UTC,4.3
2021,1,18,00:00,UTC,4.3
2021,1,18,00:10,UTC,3.9
2021,1,18,00:20,UTC,4.3
2021,1,18,00:30,UTC,3.9
2021,1,18,00:40,UTC,4
2021,1,18,00:50,UTC,4.3
2021,1,18,01:00,UTC,4.4
2021,1,18,01:10,UTC,4.6
2021,1,18,01:20,UTC,4.6
2021,1,18,01:30,UTC,4.4
2021,1,18,01:40,UTC,4.6
2021,1,18,01:50,UTC,4.3
2021,1,18,02:00,UTC,4.4
2021,1,18,02:10,UTC,5.3
2021,1,18,02:20,UTC,5.6
2021,1,18,02:30,UTC,5.2
2021,1,18,02:40,UTC,4.7
2021,1,18,02:50,UTC,4.5
2021,1,18,03:00,UTC,4.5
2021,1,18,03:10,UTC,4.4
2021,1,18,03:20,UTC,4.4
2021,1,18,03:30,UTC,4.4
2021,1,18,03:40,UTC,4.7
2021,1,18,03:50,UTC,4.9
2021,1,18,04:00,UTC,4.9
2021,1,18,04:10,UTC,4.3
2021,1,18,04:20,UTC,4.1
2021,1,18,04:30,UTC,4.7
2021,1,18,04:40,UTC,4.4
2021,1,18,04:50,UTC,4.3
2021,1,18,05:00,UTC,4.8
2021,1,18,05:10,UTC,4.7
2021,1,18,05:20,UTC,4.6
2021,1,18,05:30,UTC,4.8
2021,1,18,05:40,UTC,4.7
2021,1,18,05:50,UTC,4.8
2021,1,18,06:00,UTC,4.3
2021,1,18,06:10,UTC,4
2021,1,18,06:20,UTC,3.6
2021,1,18,06:30,UTC,3.5
2021,1,18,06:40,UTC,3.9
2021,1,18,06:50,UTC,4.2
2021,1,18,07:00,UTC,4.9
2021,1,18,07:10,UTC,5.5
2021,1,18,07:20,UTC,5.4
2021,1,18,07:30,UTC,5.1
2021,1,18,07:40,UTC,4.5
2021,1,18,07:50,UTC,4.7
2021,1,18,08:00,UTC,4.7
2021,1,18,08:10,UTC,4.4
2021,1,18,08:20,UTC,4.3
2021,1,18,08:30,UTC,4.6
2021,1,18,08:40,UTC,4.4
2021,1,18,08:50,UTC,4.3
2021,1,18,09:00,UTC,4.6
2021,1,18,09:10,UTC,4.9
2021,1,18,09:20,UTC,5
2021,1,18,09:30,UTC,5.3
2021,1,18,09:40,UTC,5.2
2021,1,18,09:50,UTC,4.8
2021,1,18,10:00,UTC,4.9
2021,1,18,10:10,UTC,4.8
2021,1,18,10:20,UTC,4.9
2021,1,18,10:30,UTC,4.9
2021,1,18,10:40,UTC,5.1
2021,1,18,10:50,UTC,5.2
2021,1,18,11:00,UTC,5.2
2021,1,18,11:10,UTC,4.8
2021,1,18,11:20,UTC,4.8
2021,1,18,11:30,UTC,4.8
2021,1,18,11:40,UTC,5.1
2021,1,18,11:50,UTC,4.7
2021,1,18,12:00,UTC,4.9
2021,1,18,12:10,UTC,4.9
2021,1,18,12:20,UTC,3.9
2021,1,18,12:30,UTC,3.8
2021,1,18,12:40,UTC,3.9
2021,1,18,12:50,UTC,4.3
2021,1,18,13:00,UTC,4.9
2021,1,18,13:10,UTC,5.2
2021,1,18,13:20,UTC,4.8
2021,1,18,13:30,UTC,4.7
2021,1,18,13:40,UTC,4.2
2021,1,18,13:50,UTC,4.3
2021,1,18,14:00,UTC,4.8
2021,1,18,14:10,UTC,4.5
2021,1,18,14:20,UTC,4.6
2021,1,18,14:30,UTC,4.3
2021,1,18,14:40,UTC,4.1
2021,1,18,14:50,UTC,4.1
2021,1,18,15:00,UTC,4.2
2021,1,18,15:10,UTC,4.4
2021,1,18,15:20,UTC,4.3
2021,1,18,15:30,UTC,4.8
2021,1,18,15:40,UTC,4.9
2021,1,18,15:50,UTC,4.3
2021,1,18,16:00,UTC,4.3
2021,1,18,16:10,UTC,2.9
2021,1,18,16:20,UTC,3
2021,1,18,16:30,UTC,3
2021,1,18,16:40,UTC,3.6
2021,1,18,16:50,UTC,4.2
2021,1,18,17:00,UTC,4.1
2021,1,18,17:10,UTC,3.2
2021,1,18,17:20,UTC,3.7
2021,1,18,17:30,UTC,4
2021,1,18,17:40,UTC,4
2021,1,18,17:50,UTC,4
2021,1,18,18:00,UTC,4.5
2021,1,18,18:10,UTC,4.3
2021,1,18,18:20,UTC,4.6
2021,1,18,18:30,UTC,4.4
2021,1,18,18:40,UTC,4.3
2021,1,18,18:50,UTC,4.6
2021,1,18,19:00,UTC,4.4
2021,1,18,19:10,UTC,4.4
2021,1,18,19:20,UTC,4.1
2021,1,18,19:30,UTC,3.4
2021,1,18,19:40,UTC,3
2021,1,18,19:50,UTC,2.6
2021,1,18,20:00,UTC,2.7
2021,1,18,20:10,UTC,3.2
2021,1,18,20:20,UTC,3
2021,1,18,20:30,UTC,2.7
2021,1,18,20:40,UTC,2.7
2021,1,18,20:50,UTC,2.5
2021,1,18,21:00,UTC,3.1
2021,1,18,21:10,UTC,3.2
2021,1,18,21:20,UTC,3.1
2021,1,18,21:30,UTC,2.5
2021,1,18,21:40,UTC,2.9
2021,1,18,21:50,UTC,3.2
2021,1,18,22:00,UTC,3.7
2021,1,18,22:10,UTC,3.2
2021,1,18,22:20,UTC,2.8
2021,1,18,22:30,UTC,3.1
2021,1,18,22:40,UTC,2.5
2021,1,18,22:50,UTC,2.4
2021,1,18,23:00,UTC,2.8
2021,1,18,23:10,UTC,3
2021,1,18,23:20,UTC,3.4
2021,1,18,23:30,UTC,3.4
2021,1,18,23:40,UTC,3.4
2021,1,18,23:50,UTC,2.9
2021,1,19,00:00,UTC,3.3
2021,1,19,00:10,UTC,2.6
2021,1,19,00:20,UTC,2.5
2021,1,19,00:30,UTC,2.8
2021,1,19,00:40,UTC,2.9
2021,1,19,00:50,UTC,3.1
2021,1,19,01:00,UTC,2.9
2021,1,19,01:10,UTC,2.1
2021,1,19,01:20,UTC,3
2021,1,19,01:30,UTC,3.4
2021,1,19,01:40,UTC,3.2
2021,1,19,01:50,UTC,3.1
2021,1,19,02:00,UTC,2.7
2021,1,19,02:10,UTC,2.5
2021,1,19,02:20,UTC,2.5
2021,1,19,02:30,UTC,2.9
2021,1,19,02:40,UTC,3
2021,1,19,02:50,UTC,3
2021,1,19,03:00,UTC,3.1
2021,1,19,03:10,UTC,3.2
2021,1,19,03:20,UTC,3.5
2021,1,19,03:30,UTC,3.1
2021,1,19,03:40,UTC,2.9
2021,1,19,03:50,UTC,2.8
2021,1,19,04:00,UTC,2.6
2021,1,19,04:10,UTC,2.6
2021,1,19,04:20,UTC,1.9
2021,1,19,04:30,UTC,1.9
2021,1,19,04:40,UTC,1.8
2021,1,19,04:50,UTC,2.4
2021,1,19,05:00,UTC,2
2021,1,19,05:10,UTC,2.2
2021,1,19,05:20,UTC,1.5
2021,1,19,05:30,UTC,1.2
2021,1,19,05:40,UTC,1.4
2021,1,19,05:50,UTC,2
2021,1,19,06:00,UTC,2.9
2021,1,19,06:10,UTC,3.4
2021,1,19,06:20,UTC,3.4
2021,1,19,06:30,UTC,3.3
2021,1,19,06:40,UTC,3.1
2021,1,19,06:50,UTC,3
2021,1,19,07:00,UTC,2.7
2021,1,19,07:10,UTC,2.5
2021,1,19,07:20,UTC,2.6
2021,1,19,07:30,UTC,2.9
2021,1,19,07:40,UTC,2.6
2021,1,19,07:50,UTC,2.1
2021,1,19,08:00,UTC,2.7
2021,1,19,08:10,UTC,3.2
2021,1,19,08:20,UTC,3.5
2021,1,19,08:30,UTC,3.4
2021,1,19,08:40,UTC,3.4
2021,1,19,08:50,UTC,3.2
2021,1,19,09:00,UTC,2.3
2021,1,19,09:10,UTC,2.5
2021,1,19,09:20,UTC,2.3
2021,1,19,09:30,UTC,1.7
2021,1,19,09:40,UTC,2.2
2021,1,19,09:50,UTC,2.8
2021,1,19,10:00,UTC,2
2021,1,19,10:10,UTC,2.3
2021,1,19,10:20,UTC,2.4
2021,1,19,10:30,UTC,2.1
2021,1,19,10:40,UTC,1.4
2021,1,19,10:50,UTC,1.4
2021,1,19,11:00,UTC,1.4
2021,1,19,11:10,UTC,2.1
2021,1,19,11:20,UTC,1.6
2021,1,19,11:30,UTC,1.3
2021,1,19,11:40,UTC,1.5
2021,1,19,11:50,UTC,1.6
2021,1,19,12:00,UTC,1.4
2021,1,19,12:10,UTC,1
2021,1,19,12:20,UTC,0.8
2021,1,19,12:30,UTC,1.1
2021,1,19,12:40,UTC,0
2021,1,19,12:50,UTC,0.6
2021,1,19,13:00,UTC,0
2021,1,19,13:10,UTC,0
2021,1,19,13:20,UTC,1.1
2021,1,19,13:30,UTC,0.8
2021,1,19,13:40,UTC,0
2021,1,19,13:50,UTC,0
2021,1,19,14:00,UTC,0.9
2021,1,19,14:10,UTC,1.3
2021,1,19,14:20,UTC,0.9
2021,1,19,14:30,UTC,1
2021,1,19,14:40,UTC,0.5
2021,1,19,14:50,UTC,0
2021,1,19,15:00,UTC,0.6
2021,1,19,15:10,UTC,0
2021,1,19,15:20,UTC,0
2021,1,19,15:30,UTC,0
2021,1,19,15:40,UTC,0.8
2021,1,19,15:50,UTC,1.4
2021,1,19,16:00,UTC,1.1
2021,1,19,16:10,UTC,1
2021,1,19,16:20,UTC,1.6
2021,1,19,16:30,UTC,1.4
2021,1,19,16:40,UTC,1
2021,1,19,16:50,UTC,0.6
2021,1,19,17:00,UTC,1.2
2021,1,19,17:10,UTC,1.2
2021,1,19,17:20,UTC,0.7
2021,1,19,17:30,UTC,0.8
2021,1,19,17:40,UTC,1.3
2021,1,19,17:50,UTC,1.6
2021,1,19,18:00,UTC,1.7
2021,1,19,18:10,UTC,1.8
2021,1,19,18:20,UTC,1.9
2021,1,19,18:30,UTC,2
2021,1,19,18:40,UTC,2.4
2021,1,19,18:50,UTC,2.7
2021,1,19,19:00,UTC,2.5
2021,1,19,19:10,UTC,2
2021,1,19,19:20,UTC,2.2
2021,1,19,19:30,UTC,2.7
2021,1,19,19:40,UTC,2.3
2021,1,19,19:50,UTC,2.1
2021,1,19,20:00,UTC,2.1
2021,1,19,20:10,UTC,1.6
2021,1,19,20:20,UTC,1.4
2021,1,19,20:30,UTC,1.6
2021,1,19,20:40,UTC,1.8
2021,1,19,20:50,UTC,1.7
2021,1,19,21:00,UTC,1.5
2021,1,19,21:10,UTC,1.4
2021,1,19,21:20,UTC,1.5
2021,1,19,21:30,UTC,1.4
2021,1,19,21:40,UTC,1.4
2021,1,19,21:50,UTC,1.3
2021,1,19,22:00,UTC,1.6
2021,1,19,22:10,UTC,1.7
2021,1,19,22:20,UTC,1.8
2021,1,19,22:30,UTC,1.6
2021,1,19,22:40,UTC,1.6
2021,1,19,22:50,UTC,1.7
2021,1,19,23:00,UTC,1.8
2021,1,19,23:10,UTC,1.8
2021,1,19,23:20,UTC,1.7
2021,1,19,23:30,UTC,1.7
2021,1,19,23:40,UTC,1.6
2021,1,19,23:50,UTC,2.1
2021,1,20,00:00,UTC,1.2
2021,1,20,00:10,UTC,1.3
2021,1,20,00:20,UTC,0
2021,1,20,00:30,UTC,0
2021,1,20,00:40,UTC,1.1
2021,1,20,00:50,UTC,1.3
2021,1,20,01:00,UTC,1.6
2021,1,20,01:10,UTC,1.4
2021,1,20,01:20,UTC,1.9
2021,1,20,01:30,UTC,2.2
2021,1,20,01:40,UTC,2.4
2021,1,20,01:50,UTC,2.4
2021,1,20,02:00,UTC,2.3
2021,1,20,02:10,UTC,2
2021,1,20,02:20,UTC,2.3
2021,1,20,02:30,UTC,2.4
2021,1,20,02:40,UTC,2.6
2021,1,20,02:50,UTC,1.8
2021,1,20,03:00,UTC,1.7
2021,1,20,03:10,UTC,2.1
2021,1,20,03:20,UTC,2
2021,1,20,03:30,UTC,1.7
2021,1,20,03:40,UTC,2.1
2021,1,20,03:50,UTC,2.2
2021,1,20,04:00,UTC,2.2
2021,1,20,04:10,UTC,2.1
2021,1,20,04:20,UTC,2.2
2021,1,20,04:30,UTC,2
2021,1,20,04:40,UTC,2.1
2021,1,20,04:50,UTC,2.3
2021,1,20,05:00,UTC,1.5
2021,1,20,05:10,UTC,1.3
2021,1,20,05:20,UTC,0.9
2021,1,20,05:30,UTC,0.9
2021,1,20,05:40,UTC,0.8
2021,1,20,05:50,UTC,0.8
2021,1,20,06:00,UTC,1.1
2021,1,20,06:10,UTC,1.2
2021,1,20,06:20,UTC,1.3
2021,1,20,06:30,UTC,1
2021,1,20,06:40,UTC,1.3
2021,1,20,06:50,UTC,1.3
2021,1,20,07:00,UTC,1.6
2021,1,20,07:10,UTC,1.6
2021,1,20,07:20,UTC,1.6
2021,1,20,07:30,UTC,1.5
2021,1,20,07:40,UTC,1
2021,1,20,07:50,UTC,1.5
2021,1,20,08:00,UTC,1.9
2021,1,20,08:10,UTC,2
2021,1,20,08:20,UTC,2
2021,1,20,08:30,UTC,2.3
2021,1,20,08:40,UTC,1.7
2021,1,20,08:50,UTC,2.1
2021,1,20,09:00,UTC,2.8
2021,1,20,09:10,UTC,2.9
2021,1,20,09:20,UTC,2.3
2021,1,20,09:30,UTC,2.5
2021,1,20,09:40,UTC,2.4
2021,1,20,09:50,UTC,3.1
2021,1,20,10:00,UTC,2.6
2021,1,20,10:10,UTC,2.5
2021,1,20,10:20,UTC,2.6
2021,1,20,10:30,UTC,2.8
2021,1,20,10:40,UTC,2.5
2021,1,20,10:50,UTC,1.8
2021,1,20,11:00,UTC,1.3
2021,1,20,11:10,UTC,0.5
2021,1,20,11:20,UTC,0
2021,1,20,11:30,UTC,0.5
2021,1,20,11:40,UTC,1.8
2021,1,20,11:50,UTC,1.9
2021,1,20,12:00,UTC,2.5
2021,1,20,12:10,UTC,1.9
2021,1,20,12:20,UTC,2
2021,1,20,12:30,UTC,2.1
2021,1,20,12:40,UTC,2.1
2021,1,20,12:50,UTC,1.8
2021,1,20,13:00,UTC,2.1
2021,1,20,13:10,UTC,2
2021,1,20,13:20,UTC,1.9
2021,1,20,13:30,UTC,1.8
2021,1,20,13:40,UTC,1.7
2021,1,20,13:50,UTC,1.9
2021,1,20,14:00,UTC,1.8
2021,1,20,14:10,UTC,2
2021,1,20,14:20,UTC,2.1
2021,1,20,14:30,UTC,2.1
2021,1,20,14:40,UTC,2.7
2021,1,20,14:50,UTC,2.4
2021,1,20,15:00,UTC,2.2
2021,1,20,15:10,UTC,2.1
2021,1,20,15:20,UTC,2.3
2021,1,20,15:30,UTC,1.4
2021,1,20,15:40,UTC,0
2021,1,20,15:50,UTC,0
2021,1,20,16:00,UTC,0
2021,1,20,16:10,UTC,0
2021,1,20,16:20,UTC,0
2021,1,20,16:30,UTC,0
2021,1,20,16:40,UTC,0.5
2021,1,20,16:50,UTC,0.6
2021,1,20,17:00,UTC,0.6
2021,1,20,17:10,UTC,0.7
2021,1,20,17:20,UTC,0.8
2021,1,20,17:30,UTC,0.7
2021,1,20,17:40,UTC,0.7
2021,1,20,17:50,UTC,0.7
2021,1,20,18:00,UTC,0.7
2021,1,20,18:10,UTC,0.6
2021,1,20,18:20,UTC,0.6
2021,1,20,18:30,UTC,0.5
2021,1,20,18:40,UTC,0.6
2021,1,20,18:50,UTC,0.6
2021,1,20,19:00,UTC,0.7
2021,1,20,19:10,UTC,0.7
2021,1,20,19:20,UTC,0.5
2021,1,20,19:30,UTC,0.6
2021,1,20,19:40,UTC,0.5
2021,1,20,19:50,UTC,1.1
2021,1,20,20:00,UTC,0.6
2021,1,20,20:10,UTC,0.6
2021,1,20,20:20,UTC,0
2021,1,20,20:30,UTC,1
2021,1,20,20:40,UTC,0.5
2021,1,20,20:50,UTC,1.1
2021,1,20,21:00,UTC,1.1
2021,1,20,21:10,UTC,1.2
2021,1,20,21:20,UTC,2.2
2021,1,20,21:30,UTC,2.3
2021,1,20,21:40,UTC,1
2021,1,20,21:50,UTC,0.6
2021,1,20,22:00,UTC,0.7
2021,1,20,22:10,UTC,0.7
2021,1,20,22:20,UTC,0.6
2021,1,20,22:30,UTC,0.6
2021,1,20,22:40,UTC,0.6
2021,1,20,22:50,UTC,0.6
2021,1,20,23:00,UTC,0.7
2021,1,20,23:10,UTC,0.6
2021,1,20,23:20,UTC,0.7
2021,1,20,23:30,UTC,0.6
2021,1,20,23:40,UTC,0.8
2021,1,20,23:50,UTC,0.8
2021,1,21,00:00,UTC,0.8
2021,1,21,00:10,UTC,0.7
2021,1,21,00:20,UTC,0.8
2021,1,21,00:30,UTC,0.8
2021,1,21,00:40,UTC,1.4
2021,1,21,00:50,UTC,2.6
2021,1,21,01:00,UTC,2.2
2021,1,21,01:10,UTC,1.8
2021,1,21,01:20,UTC,1.7
2021,1,21,01:30,UTC,1.4
2021,1,21,01:40,UTC,0.8
2021,1,21,01:50,UTC,0.6
2021,1,21,02:00,UTC,1
2021,1,21,02:10,UTC,0.8
2021,1,21,02:20,UTC,0.8
2021,1,21,02:30,UTC,0.5
2021,1,21,02:40,UTC,0.6
2021,1,21,02:50,UTC,0
2021,1,21,03:00,UTC,0.5
2021,1,21,03:10,UTC,0.6
2021,1,21,03:20,UTC,0.6
2021,1,21,03:30,UTC,0.5
2021,1,21,03:40,UTC,0.6
2021,1,21,03:50,UTC,0.7
2021,1,21,04:00,UTC,0.7
2021,1,21,04:10,UTC,0.6
2021,1,21,04:20,UTC,0.6
2021,1,21,04:30,UTC,0
2021,1,21,04:40,UTC,0.5
2021,1,21,04:50,UTC,0.8
2021,1,21,05:00,UTC,0.8
2021,1,21,05:10,UTC,0.8
2021,1,21,05:20,UTC,0.9
2021,1,21,05:30,UTC,0.6
2021,1,21,05:40,UTC,1.2
2021,1,21,05:50,UTC,1.1
2021,1,21,06:00,UTC,0
2021,1,21,06:10,UTC,0
2021,1,21,06:20,UTC,0
2021,1,21,06:30,UTC,0
2021,1,21,06:40,UTC,1.3
2021,1,21,06:50,UTC,1.6
2021,1,21,07:00,UTC,1.2
2021,1,21,07:10,UTC,1.1
2021,1,21,07:20,UTC,0.9
2021,1,21,07:30,UTC,0.7
2021,1,21,07:40,UTC,0.8
2021,1,21,07:50,UTC,1.1
2021,1,21,08:00,UTC,1.2
2021,1,21,08:10,UTC,0.6
2021,1,21,08:20,UTC,0.8
2021,1,21,08:30,UTC,1.4
2021,1,21,08:40,UTC,1.3
2021,1,21,08:50,UTC,1.1
2021,1,21,09:00,UTC,1.2
2021,1,21,09:10,UTC,1.3
2021,1,21,09:20,UTC,1.2
2021,1,21,09:30,UTC,1
2021,1,21,09:40,UTC,0.7
2021,1,21,09:50,UTC,1
2021,1,21,10:00,UTC,1.1
2021,1,21,10:10,UTC,1
2021,1,21,10:20,UTC,1
2021,1,21,10:30,UTC,0.8
2021,1,21,10:40,UTC,0.8
2021,1,21,10:50,UTC,0.7
2021,1,21,11:00,UTC,0.6
2021,1,21,11:10,UTC,0.7
2021,1,21,11:20,UTC,0.6
2021,1,21,11:30,UTC,0.7
2021,1,21,11:40,UTC,1.2
2021,1,21,11:50,UTC,0.6
2021,1,21,12:00,UTC,0.5
2021,1,21,12:10,UTC,0.7
2021,1,21,12:20,UTC,0.8
2021,1,21,12:30,UTC,0.6
2021,1,21,12:40,UTC,0.9
2021,1,21,12:50,UTC,0.5
2021,1,21,13:00,UTC,0
2021,1,21,13:10,UTC,0.6
2021,1,21,13:20,UTC,0.5
2021,1,21,13:30,UTC,0.5
2021,1,21,13:40,UTC,0.7
